Agent_0,Bidding_Factor_0,Participated_0,Agent_1,Bidding_Factor_1,Participated_1,Agent_2,Bidding_Factor_2,Participated_2,Agent_3,Bidding_Factor_3,Participated_3,seller_id,starting_price,market_price
123.69926074616627,1.8556863316308372,1,70.82269957949265,1.105380939808382,1,79.82043830324929,1.1974339656570085,1,117.93543613308817,1.7692197635374791,1,1,65.99297847448217,98.06945869049909
88.31623189596573,1.2685382503382447,1,94.45555930343062,1.356721039396695,1,,1.7535634655890822,0,80.27745254957645,1.1530725101452497,1,4,68.92426740281013,87.6830812496576
123.37874100219527,1.3828680174345824,1,93.52385857975057,1.048245036758081,1,,1.494919389987629,0,,1.1501174410635726,0,3,88.3272677162421,108.45129979097291
93.28595885396197,1.027849993960848,1,,1.9914304488075716,0,,1.195931651897467,0,,1.6394972254564595,0,2,89.85075624657752,93.28595885396197
17.943130251398497,1.0586854937796735,1,34.76431010313,1.971516144319496,1,20.877324052972465,1.1839723353784923,1,28.62062794767332,1.6231022532018948,1,2,17.45695418283183,25.551348088793574
174.7974288616375,1.8371294683145287,1,104.12198597235971,1.0943271304102982,1,,1.1974339656570085,0,166.65266132868604,1.7515275659021043,1,1,94.19556844395134,148.5240253875611
20.477423962139365,1.3690393372602365,1,,1.048245036758081,0,,1.494919389987629,0,17.030867841314965,1.138616266652937,1,3,14.807938070711845,18.754145901727163
53.87389723421669,1.6732099165280092,1,,1.1822428865343733,0,,1.879549100277878,0,,1.7698140726973723,0,0,31.87595156771933,53.87389723421669
86.07246001185374,1.0904460585930638,1,160.286738121661,1.951800982876301,1,96.2584375537072,1.1721326120247073,1,131.96025127831226,1.6068712306698758,1,2,81.30125567751149,118.64447174138354
116.98629743725512,1.8187581736313834,1,69.68549652044388,1.0833838591061953,1,,1.1974339656570085,0,111.53526647317052,1.7340122902430832,1,1,63.67885304489944,99.40235347695649
32.74514003482076,1.656477817362729,1,,1.1822428865343733,0,,1.879549100277878,0,34.63570773374734,1.7521159319703985,1,0,19.570252190931605,33.690423884284044
,1.2685382503382447,0,,1.356721039396695,0,,1.7535634655890822,0,57.107410949638584,1.1415417850437972,1,4,49.526296435984676,57.107410949638584
8.583952938945442,1.1231594403508558,1,15.364508543241937,1.932282973047538,1,9.226986608402314,1.1604112859044602,1,12.649233691405355,1.590802518363177,1,2,7.8719647535989035,11.456170445498763
39.24431068828109,1.6399130391891017,1,28.009012050660928,1.1704204576690296,1,,1.879549100277878,0,41.51011337151916,1.7345947726506945,1,0,23.691419394170808,36.25447870348706
129.2395364775103,1.355348943887634,1,,1.048245036758081,0,,1.494919389987629,0,107.48722445219758,1.1272301039864074,1,3,94.40162379566715,118.36338046485395
20.469905284949803,1.2558528678348624,1,,1.356721039396695,0,,1.7535634655890822,0,,1.1415417850437972,0,4,16.136608635562766,20.469905284949803
67.60195498988577,1.2935284538699083,1,73.03164008157259,1.343153829002728,1,94.39347674304881,1.7360278309331914,1,61.44864446155178,1.1757880385951112,1,4,53.829518346710536,74.11892906901474
